product_id,product_name,category,supplier,unit_cost,retail_price,current_stock,reorder_point,date_first_stocked,is_discontinued,sale_id,sold_at,staff_at_time,qty,unit_price,discount,payment_type,line_revenue,line_profit,refund_amount,refund_reason
710,Card CAR-259,cards,Paperhaus,2.57,4.68,10,7,2026-01-01,0,12120,2025-06-24 16:30:00,2,1,4.68,0.0,card,4.68,2.11,,
32,Candle CAN-031,candles,Aurora Home,18.49,24.65,34,9,2026-06-05,0,4568,2025-06-24 17:00:00,,3,24.65,0.0,card,73.95,18.48,,
48,Candle CAN-047,candles,Aurora Home,14.02,18.7,1,14,2025-12-11,0,26,2025-06-24 17:00:00,,3,18.7,0.0,cash,56.1,14.04,,
192,Candle CAN-191,candles,Aurora Home,14.08,18.77,20,6,2025-09-27,0,1455,2025-06-24 17:00:00,,3,18.77,0.0,cash,56.31,14.07,,
125,Candle CAN-124,candles,Aurora Home,19.14,25.52,5,9,2025-09-15,0,4812,2025-06-24 17:30:00,,2,25.52,0.0,card,51.04,12.76,,
670,Card CAR-219,cards,Paperhaus,3.67,6.67,30,15,2026-05-02,0,6485,2025-06-24 18:15:00,,1,6.67,0.0,card,6.67,3.0,,
881,Furnitur FUR-130,furniture,Timberworks,104.62,174.36,0,6,2025-08-29,0,18869,2025-06-24 18:15:00,,2,174.36,0.0,card,348.72,139.48,,
526,Card CAR-075,cards,Paperhaus,4.39,7.98,31,9,2026-02-15,0,8790,2025-06-24 18:30:00,,2,7.98,0.0,card,15.96,7.18,,
639,Card CAR-188,cards,Paperhaus,2.86,5.2,34,12,2025-09-23,0,14855,2025-06-24 18:30:00,,1,5.2,0.0,card,5.2,2.34,,
371,Ceramic CER-120,ceramics,Kiln & Co,20.27,45.04,32,13,2025-10-16,0,18591,2025-06-25 08:00:00,,2,45.04,0.0,card,90.08,49.54,,
452,Card CAR-001,cards,Paperhaus,3.05,5.55,7,12,2025-12-29,0,11705,2025-06-25 08:00:00,,1,5.55,0.0,cash,5.55,2.5,,
556,Card CAR-105,cards,Paperhaus,3.91,7.1,3,7,2026-02-17,0,10406,2025-06-25 08:15:00,,2,7.1,0.0,card,14.2,6.38,,
599,Card CAR-148,cards,Paperhaus,2.68,4.88,30,7,2025-08-28,0,15594,2025-06-25 08:15:00,,2,4.88,0.0,card,9.76,4.4,,
585,Card CAR-134,cards,Paperhaus,2.8,5.09,21,7,2025-08-17,0,14767,2025-06-25 08:45:00,,3,5.09,0.0,cash,15.27,6.87,,
640,Card CAR-189,cards,Paperhaus,2.73,4.96,19,7,2025-10-14,0,7709,2025-06-25 08:45:00,,3,4.96,0.0,card,14.88,6.69,,
668,Card CAR-217,cards,Paperhaus,3.76,6.83,13,13,2025-06-25,0,7599,2025-06-25 09:00:00,2,2,6.83,0.0,cash,13.66,6.14,,
519,Card CAR-068,cards,Paperhaus,3.82,6.94,25,7,2025-12-14,0,10660,2025-06-25 09:45:00,2,2,6.94,0.0,card,13.88,6.24,,
79,Candle CAN-078,candles,Aurora Home,17.59,23.45,6,6,2026-04-05,0,4955,2025-06-25 10:00:00,2,2,23.45,0.0,cash,46.9,11.72,,
548,Card CAR-097,cards,Paperhaus,3.48,6.33,40,5,2026-06-08,0,14859,2025-06-25 10:00:00,2,3,6.33,0.0,card,18.99,8.55,,
1074,Seasona SEA-173,seasonal,Seasonal Source,14.38,22.13,16,15,2025-08-11,0,20761,2025-06-25 10:00:00,2,1,22.13,0.0,card,22.13,7.75,,
240,Candle CAN-239,candles,Aurora Home,12.26,16.35,38,8,2026-05-09,0,2958,2025-06-25 10:30:00,2,2,16.35,0.0,cash,32.7,8.18,,
176,Candle CAN-175,candles,Aurora Home,19.27,25.7,30,12,2026-03-23,0,1236,2025-06-25 10:45:00,2,3,25.7,0.0,card,77.1,19.29,,
453,Card CAR-002,cards,Paperhaus,2.99,5.43,8,12,2025-07-25,0,11927,2025-06-25 10:45:00,2,1,5.43,0.0,card,5.43,2.44,,
508,Card CAR-057,cards,Paperhaus,3.31,6.01,37,14,2025-09-15,0,15826,2025-06-25 11:15:00,2,3,6.01,0.0,cash,18.03,8.1,,
599,Card CAR-148,cards,Paperhaus,2.68,4.88,30,7,2025-08-28,0,10624,2025-06-25 11:15:00,2,1,4.88,0.0,card,4.88,2.2,,
68,Candle CAN-067,candles,Aurora Home,13.71,18.28,3,14,2025-10-10,0,3646,2025-06-25 11:45:00,2,2,18.28,0.0,cash,36.56,9.14,,
452,Card CAR-001,cards,Paperhaus,3.05,5.55,7,12,2025-12-29,0,6192,2025-06-25 11:45:00,2,2,5.55,0.0,cash,11.1,5.0,,
467,Card CAR-016,cards,Paperhaus,2.79,5.07,27,6,2025-08-02,0,13385,2025-06-25 12:15:00,2,3,5.07,0.0,card,15.21,6.84,,
662,Card CAR-211,cards,Paperhaus,3.88,7.05,31,12,2026-02-26,0,9840,2025-06-25 12:15:00,2,2,7.05,0.0,card,14.1,6.34,,
687,Card CAR-236,cards,Paperhaus,3.44,6.25,11,10,2025-07-07,0,11809,2025-06-25 12:15:00,2,2,6.25,0.0,cash,12.5,5.62,,
714,Card CAR-263,cards,Paperhaus,4.28,7.78,31,14,2026-05-07,0,10650,2025-06-25 12:15:00,2,2,7.78,0.0,cash,15.56,7.0,,
1008,Seasona SEA-107,seasonal,Seasonal Source,11.52,17.73,0,12,2025-07-01,0,19661,2025-06-25 12:30:00,2,2,17.73,0.0,card,35.46,12.42,,
717,Card CAR-266,cards,Paperhaus,3.04,5.52,28,10,2025-12-06,0,15916,2025-06-25 12:45:00,2,1,5.52,0.0,card,5.52,2.48,,
100,Candle CAN-099,candles,Aurora Home,19.93,26.58,11,10,2025-07-03,0,3032,2025-06-25 13:00:00,2,1,26.58,0.0,card,26.58,6.65,,
672,Card CAR-221,cards,Paperhaus,3.11,5.65,33,9,2025-06-29,0,9859,2025-06-25 13:15:00,2,3,5.65,0.0,card,16.95,7.62,,
478,Card CAR-027,cards,Paperhaus,3.04,5.53,2,14,2026-04-07,0,6876,2025-06-25 13:45:00,2,2,5.53,0.0,cash,11.06,4.98,,
491,Card CAR-040,cards,Paperhaus,3.94,7.17,14,6,2026-03-08,0,16359,2025-06-25 14:00:00,2,1,7.17,0.0,cash,7.17,3.23,,
660,Card CAR-209,cards,Paperhaus,3.04,5.52,31,13,2025-10-24,0,13496,2025-06-25 14:15:00,2,2,5.52,0.0,card,11.04,4.96,,
636,Card CAR-185,cards,Paperhaus,3.14,5.71,3,10,2026-03-01,0,8470,2025-06-25 14:45:00,2,3,5.71,0.0,cash,17.13,7.71,,
736,Card CAR-285,cards,Paperhaus,4.32,7.86,6,5,2026-01-27,0,11707,2025-06-25 14:45:00,2,1,7.86,0.0,card,7.86,3.54,,
470,Card CAR-019,cards,Paperhaus,2.85,5.18,38,11,2026-02-04,0,14412,2025-06-25 16:00:00,2,1,5.18,0.0,cash,5.18,2.33,,
915,Seasona SEA-014,seasonal,Seasonal Source,15.23,23.43,30,14,2025-08-19,0,20918,2025-06-25 16:00:00,2,1,23.43,0.0,card,23.43,8.2,,
54,Candle CAN-053,candles,Aurora Home,14.19,18.92,26,8,2026-02-18,0,2693,2025-06-25 16:30:00,2,2,18.92,0.0,card,37.84,9.46,,
514,Card CAR-063,cards,Paperhaus,2.84,5.16,30,8,2025-11-22,0,16595,2025-06-25 16:30:00,2,3,5.16,0.0,cash,15.48,6.96,,
723,Card CAR-272,cards,Paperhaus,4.0,7.27,23,6,2026-01-08,0,14517,2025-06-25 17:30:00,,2,7.27,0.0,card,14.54,6.54,,
492,Card CAR-041,cards,Paperhaus,4.37,7.94,15,12,2025-08-31,0,14915,2025-06-25 17:45:00,,2,7.94,0.0,card,15.88,7.14,,
529,Card CAR-078,cards,Paperhaus,2.98,5.41,18,12,2025-07-16,0,15150,2025-06-25 17:45:00,,2,5.41,0.0,cash,10.82,4.86,,
596,Card CAR-145,cards,Paperhaus,2.46,4.47,10,11,2025-11-25,0,11483,2025-06-25 17:45:00,,1,4.47,0.0,card,4.47,2.01,,
548,Card CAR-097,cards,Paperhaus,3.48,6.33,40,5,2026-06-08,0,14186,2025-06-25 18:00:00,,1,6.33,0.0,card,6.33,2.85,,
840,Furnitur FUR-089,furniture,Timberworks,80.18,133.64,0,15,2026-01-07,0,18928,2025-06-25 18:00:00,,3,133.64,0.0,card,400.92,160.38,,
604,Card CAR-153,cards,Paperhaus,4.22,7.67,3,13,2025-08-17,0,8777,2025-06-25 18:15:00,,2,7.67,0.0,card,15.34,6.9,,
653,Card CAR-202,cards,Paperhaus,3.04,5.52,22,9,2026-03-21,0,11787,2025-06-25 18:30:00,,2,5.52,0.0,card,11.04,4.96,,
719,Card CAR-268,cards,Paperhaus,2.86,5.2,12,12,2026-04-25,0,17075,2025-06-25 18:30:00,,1,5.2,0.0,card,5.2,2.34,,
750,Card CAR-299,cards,Paperhaus,4.31,7.83,25,15,2025-10-17,0,13443,2025-06-25 18:45:00,,1,7.83,0.0,card,7.83,3.52,,
139,Candle CAN-138,candles,Aurora Home,18.77,25.02,17,13,2026-05-13,0,5885,2025-06-26 08:30:00,,3,25.02,0.0,card,75.06,18.75,,
494,Card CAR-043,cards,Paperhaus,3.23,5.87,8,14,2026-03-30,0,11279,2025-06-26 08:30:00,,3,5.87,0.0,card,17.61,7.92,,
1165,Seasona SEA-264,seasonal,Seasonal Source,16.45,25.3,33,12,2026-05-03,0,19587,2025-06-26 09:15:00,2,3,25.3,0.0,card,75.9,26.55,,
55,Candle CAN-054,candles,Aurora Home,12.85,17.13,27,10,2026-05-24,0,2305,2025-06-26 09:45:00,2,3,17.13,0.0,card,51.39,12.84,,
558,Card CAR-107,cards,Paperhaus,3.25,5.91,20,7,2025-12-30,0,14419,2025-06-26 09:45:00,2,2,5.91,0.0,cash,11.82,5.32,,
644,Card CAR-193,cards,Paperhaus,3.62,6.59,23,6,2026-02-06,0,6997,2025-06-26 09:45:00,2,3,6.59,0.0,card,19.77,8.91,,
471,Card CAR-020,cards,Paperhaus,2.57,4.67,22,12,2026-02-03,0,8866,2025-06-26 10:00:00,2,2,4.67,0.0,card,9.34,4.2,,
730,Card CAR-279,cards,Paperhaus,2.37,4.3,30,14,2026-04-23,0,7717,2025-06-26 10:45:00,2,1,4.3,0.0,card,4.3,1.93,,
43,Candle CAN-042,candles,Aurora Home,13.15,17.54,35,7,2026-02-19,0,3850,2025-06-26 11:00:00,2,1,17.54,0.0,cash,17.54,4.39,,
734,Card CAR-283,cards,Paperhaus,3.65,6.63,10,15,2025-12-19,0,13926,2025-06-26 11:00:00,2,2,6.63,0.0,card,13.26,5.96,,
509,Card CAR-058,cards,Paperhaus,2.54,4.62,39,14,2026-05-24,0,8022,2025-06-26 11:30:00,2,3,4.62,0.0,card,13.86,6.24,,
680,Card CAR-229,cards,Paperhaus,3.71,6.74,2,6,2025-08-01,0,8507,2025-06-26 11:30:00,2,1,6.74,0.0,card,6.74,3.03,,
575,Card CAR-124,cards,Paperhaus,3.1,5.63,30,15,2026-02-19,0,16178,2025-06-26 12:15:00,2,1,5.63,0.0,card,5.63,2.53,,
1018,Seasona SEA-117,seasonal,Seasonal Source,13.63,20.97,0,15,2025-11-09,0,20267,2025-06-26 12:15:00,2,3,20.97,0.0,card,62.91,22.02,,
98,Candle CAN-097,candles,Aurora Home,19.02,25.36,39,7,2026-01-15,0,4318,2025-06-26 12:30:00,2,2,25.36,0.0,cash,50.72,12.68,,
451,Card CAR-000,cards,Paperhaus,3.06,5.56,4,12,2026-02-16,0,16879,2025-06-26 12:45:00,2,1,5.56,0.0,card,5.56,2.5,,
76,Candle CAN-075,candles,Aurora Home,20.41,27.22,20,8,2025-10-03,0,1663,2025-06-26 13:00:00,2,3,27.22,0.0,cash,81.66,20.43,,
101,Candle CAN-100,candles,Aurora Home,19.04,25.39,15,9,2026-01-17,0,4919,2025-06-26 13:00:00,2,2,25.39,0.0,card,50.78,12.7,,
464,Card CAR-013,cards,Paperhaus,2.48,4.5,27,11,2025-12-26,0,12010,2025-06-26 13:00:00,2,1,4.5,0.0,cash,4.5,2.02,,
74,Candle CAN-073,candles,Aurora Home,17.35,23.13,5,11,2026-05-04,0,848,2025-06-26 13:15:00,2,1,23.13,0.0,cash,23.13,5.78,,
677,Card CAR-226,cards,Paperhaus,3.99,7.26,25,6,2025-11-04,0,8680,2025-06-26 13:30:00,2,2,7.26,0.0,card,14.52,6.54,,
623,Card CAR-172,cards,Paperhaus,3.37,6.13,15,12,2025-10-16,0,16707,2025-06-26 13:45:00,2,3,6.13,0.0,card,18.39,8.28,,
1059,Seasona SEA-158,seasonal,Seasonal Source,13.2,20.31,6,15,2025-07-15,0,19920,2025-06-26 13:45:00,2,3,20.31,0.0,card,60.93,21.33,,
502,Card CAR-051,cards,Paperhaus,4.2,7.64,7,13,2025-07-19,0,17051,2025-06-26 14:00:00,2,3,7.64,0.0,card,22.92,10.32,,
635,Card CAR-184,cards,Paperhaus,4.28,7.79,40,15,2025-09-18,0,9954,2025-06-26 14:00:00,2,1,7.79,0.0,card,7.79,3.51,,
719,Card CAR-268,cards,Paperhaus,2.86,5.2,12,12,2026-04-25,0,8959,2025-06-26 14:00:00,2,2,5.2,0.0,card,10.4,4.68,,
186,Candle CAN-185,candles,Aurora Home,18.22,24.29,31,12,2026-05-17,0,799,2025-06-26 14:15:00,2,3,24.29,0.0,card,72.87,18.21,,
604,Card CAR-153,cards,Paperhaus,4.22,7.67,3,13,2025-08-17,0,11107,2025-06-26 14:15:00,2,1,7.67,0.0,card,7.67,3.45,,
469,Card CAR-018,cards,Paperhaus,2.9,5.28,20,15,2025-07-31,0,8798,2025-06-26 14:30:00,2,1,5.28,0.0,cash,5.28,2.38,,
185,Candle CAN-184,candles,Aurora Home,18.48,24.64,35,8,2026-02-26,0,1488,2025-06-26 14:45:00,2,2,24.64,0.0,card,49.28,12.32,,
536,Card CAR-085,cards,Paperhaus,4.02,7.3,39,6,2026-05-06,0,11824,2025-06-26 15:30:00,2,2,7.3,0.0,cash,14.6,6.56,,
1094,Seasona SEA-193,seasonal,Seasonal Source,12.56,19.32,39,6,2026-06-14,0,20854,2025-06-26 16:00:00,2,3,19.32,0.0,cash,57.96,20.28,,
229,Candle CAN-228,candles,Aurora Home,15.92,21.23,5,12,2026-02-27,0,924,2025-06-26 16:15:00,2,3,21.23,0.0,card,63.69,15.93,,
246,Candle CAN-245,candles,Aurora Home,16.11,21.48,24,8,2025-09-03,0,2136,2025-06-26 16:15:00,2,3,21.48,0.0,card,64.44,16.11,,
556,Card CAR-105,cards,Paperhaus,3.91,7.1,3,7,2026-02-17,0,13660,2025-06-26 16:15:00,2,3,7.1,0.0,cash,21.3,9.57,,
623,Card CAR-172,cards,Paperhaus,3.37,6.13,15,12,2025-10-16,0,15884,2025-06-26 16:45:00,2,1,6.13,0.0,card,6.13,2.76,,
899,Furnitur FUR-148,furniture,Timberworks,103.45,172.41,0,12,2026-01-28,0,18794,2025-06-26 18:00:00,,1,172.41,0.0,cash,172.41,68.96,,
128,Candle CAN-127,candles,Aurora Home,19.26,25.68,1,5,2025-09-04,0,2,2025-06-26 18:15:00,,2,25.68,0.0,cash,51.36,12.84,,
360,Ceramic CER-109,ceramics,Kiln & Co,13.82,30.72,9,7,2025-07-17,0,18209,2025-06-26 18:15:00,,2,30.72,0.0,cash,61.44,33.8,,
697,Card CAR-246,cards,Paperhaus,2.7,4.91,24,11,2026-03-31,0,11465,2025-06-26 18:15:00,,2,4.91,0.0,card,9.82,4.42,,
250,Candle CAN-249,candles,Aurora Home,19.54,26.05,31,7,2026-04-13,0,6037,2025-06-26 18:45:00,,2,26.05,0.0,card,52.1,13.02,,
489,Card CAR-038,cards,Paperhaus,3.41,6.2,19,7,2025-11-16,0,15204,2025-06-26 18:45:00,,2,6.2,0.0,card,12.4,5.58,,
4,Candle CAN-003,candles,Aurora Home,13.96,18.62,38,5,2026-03-06,0,2567,2025-06-27 08:00:00,,2,18.62,0.0,card,37.24,9.32,,
208,Candle CAN-207,candles,Aurora Home,15.42,20.56,19,14,2026-02-02,0,5423,2025-06-27 08:00:00,,3,20.56,0.0,card,61.68,15.42,,
927,Seasona SEA-026,seasonal,Seasonal Source,14.21,21.86,15,14,2025-10-07,0,20943,2025-06-27 09:00:00,2,1,21.86,0.0,card,21.86,7.65,,
71,Candle CAN-070,candles,Aurora Home,13.42,17.89,5,7,2026-03-08,0,4015,2025-06-27 09:15:00,2,2,17.89,0.0,card,35.78,8.94,,
703,Card CAR-252,cards,Paperhaus,2.99,5.44,6,7,2025-11-06,0,10923,2025-06-27 09:30:00,2,2,5.44,0.0,card,10.88,4.9,,
119,Candle CAN-118,candles,Aurora Home,18.28,24.37,8,8,2026-03-31,0,4412,2025-06-27 09:45:00,2,1,24.37,0.0,cash,24.37,6.09,,
466,Card CAR-015,cards,Paperhaus,3.29,5.98,23,13,2026-03-02,0,13053,2025-06-27 09:45:00,2,3,5.98,0.0,card,17.94,8.07,,
1067,Seasona SEA-166,seasonal,Seasonal Source,8.84,13.6,0,8,2025-08-14,0,19977,2025-06-27 10:00:00,2,2,13.6,0.0,cash,27.2,9.52,,
442,Ceramic CER-191,ceramics,Kiln & Co,16.94,37.64,0,11,2025-07-15,0,18391,2025-06-27 10:15:00,2,1,37.64,0.0,card,37.64,20.7,,
71,Candle CAN-070,candles,Aurora Home,13.42,17.89,5,7,2026-03-08,0,5043,2025-06-27 10:30:00,2,1,17.89,0.0,card,17.89,4.47,,
134,Candle CAN-133,candles,Aurora Home,16.18,21.57,15,6,2026-04-02,0,501,2025-06-27 10:45:00,2,1,21.57,0.0,card,21.57,5.39,,
584,Card CAR-133,cards,Paperhaus,,7.56,32,12,2025-08-28,0,14332,2025-06-27 11:00:00,2,3,7.56,0.0,card,22.68,,,
92,Candle CAN-091,candles,Aurora Home,13.46,17.94,35,11,2026-02-02,0,116,2025-06-27 11:45:00,2,3,17.94,0.0,card,53.82,13.44,,
220,Candle CAN-219,candles,Aurora Home,19.13,25.51,36,9,2026-04-21,0,4135,2025-06-27 11:45:00,2,1,25.51,0.0,card,25.51,6.38,,
226,Candle CAN-225,candles,Aurora Home,20.56,27.41,17,14,2026-05-31,0,5785,2025-06-27 12:00:00,2,1,27.41,0.0,card,27.41,6.85,,
970,Seasona SEA-069,seasonal,Seasonal Source,15.82,24.34,19,6,2026-02-19,0,19982,2025-06-27 12:00:00,2,2,24.34,0.0,cash,48.68,17.04,,
608,Card CAR-157,cards,Paperhaus,2.4,4.36,28,5,2026-03-09,0,12276,2025-06-27 12:30:00,2,1,4.36,0.0,card,4.36,1.96,,
66,Candle CAN-065,candles,Aurora Home,20.34,27.12,18,11,2026-02-08,0,267,2025-06-27 12:45:00,2,3,27.12,0.0,card,81.36,20.34,,
453,Card CAR-002,cards,Paperhaus,2.99,5.43,8,12,2025-07-25,0,16576,2025-06-27 12:45:00,2,3,5.43,0.0,card,16.29,7.32,,
185,Candle CAN-184,candles,Aurora Home,18.48,24.64,35,8,2026-02-26,0,4246,2025-06-27 13:00:00,2,1,24.64,0.0,card,24.64,6.16,,
678,Card CAR-227,cards,Paperhaus,,5.49,29,14,2026-01-14,0,11191,2025-06-27 13:15:00,2,1,5.49,0.0,cash,5.49,,,
462,Card CAR-011,cards,Paperhaus,2.28,4.15,12,9,2026-05-18,0,12425,2025-06-27 13:30:00,2,3,4.15,0.0,card,12.45,5.61,,
640,Card CAR-189,cards,Paperhaus,2.73,4.96,19,7,2025-10-14,0,14810,2025-06-27 13:45:00,2,2,4.96,0.0,card,9.92,4.46,,
550,Card CAR-099,cards,Paperhaus,2.7,4.91,37,12,2025-07-17,0,13880,2025-06-27 14:00:00,2,2,4.91,0.0,cash,9.82,4.42,,
468,Card CAR-017,cards,Paperhaus,3.15,5.72,34,9,2025-09-21,0,10857,2025-06-27 14:15:00,2,3,5.72,0.0,cash,17.16,7.71,,
491,Card CAR-040,cards,Paperhaus,3.94,7.17,14,6,2026-03-08,0,14878,2025-06-27 14:30:00,2,1,7.17,0.0,card,7.17,3.23,,
655,Card CAR-204,cards,Paperhaus,2.41,4.39,20,8,2026-02-16,0,10137,2025-06-27 14:30:00,2,1,4.39,0.0,card,4.39,1.98,,
104,Candle CAN-103,candles,Aurora Home,19.35,25.8,22,9,2026-02-11,0,5354,2025-06-27 15:15:00,2,1,25.8,0.0,cash,25.8,6.45,,
464,Card CAR-013,cards,Paperhaus,2.48,4.5,27,11,2025-12-26,0,8868,2025-06-27 15:30:00,2,1,4.5,0.0,card,4.5,2.02,,
517,Card CAR-066,cards,Paperhaus,3.17,5.76,29,8,2026-02-23,0,11737,2025-06-27 15:30:00,2,3,5.76,0.0,card,17.28,7.77,,
1060,Seasona SEA-159,seasonal,Seasonal Source,15.41,23.71,7,11,2025-07-15,0,20336,2025-06-27 15:30:00,2,1,23.71,0.0,card,23.71,8.3,,
691,Card CAR-240,cards,Paperhaus,3.69,6.71,21,11,2026-03-24,0,8932,2025-06-27 15:45:00,2,3,6.71,0.0,cash,20.13,9.06,,
125,Candle CAN-124,candles,Aurora Home,19.14,25.52,5,9,2025-09-15,0,1319,2025-06-27 16:15:00,2,3,25.52,0.0,cash,76.56,19.14,,
429,Ceramic CER-178,ceramics,Kiln & Co,22.84,50.76,7,9,2026-03-12,0,17693,2025-06-27 16:30:00,2,1,50.76,0.0,card,50.76,27.92,,
644,Card CAR-193,cards,Paperhaus,3.62,6.59,23,6,2026-02-06,0,9997,2025-06-27 17:00:00,,2,6.59,0.0,card,13.18,5.94,,
1074,Seasona SEA-173,seasonal,Seasonal Source,14.38,22.13,16,15,2025-08-11,0,20517,2025-06-27 17:00:00,,2,22.13,0.0,card,44.26,15.5,,
731,Card CAR-280,cards,Paperhaus,3.08,5.6,26,13,2026-03-07,0,15840,2025-06-27 17:30:00,,1,5.6,0.0,card,5.6,2.52,,
475,Card CAR-024,cards,Paperhaus,2.55,4.64,9,14,2025-07-06,0,10589,2025-06-27 17:45:00,,2,4.64,0.0,card,9.28,4.18,,
646,Card CAR-195,cards,Paperhaus,3.03,5.51,38,5,2026-04-26,0,10911,2025-06-27 17:45:00,,3,5.51,0.0,card,16.53,7.44,,
721,Card CAR-270,cards,Paperhaus,3.82,6.94,31,14,2026-05-11,0,8714,2025-06-27 18:15:00,,1,6.94,0.0,card,6.94,3.12,,
691,Card CAR-240,cards,Paperhaus,3.69,6.71,21,11,2026-03-24,0,11472,2025-06-27 18:30:00,,1,6.71,0.0,card,6.71,3.02,,
1074,Seasona SEA-173,seasonal,Seasonal Source,14.38,22.13,16,15,2025-08-11,0,19835,2025-06-27 18:30:00,,2,22.13,0.0,cash,44.26,15.5,,
599,Card CAR-148,cards,Paperhaus,2.68,4.88,30,7,2025-08-28,0,11924,2025-06-27 18:45:00,,3,4.88,0.0,card,14.64,6.6,,
349,Ceramic CER-098,ceramics,Kiln & Co,24.8,55.11,0,10,2025-12-17,0,17705,2025-06-28 08:00:00,,1,55.11,0.0,card,55.11,30.31,,
1010,Seasona SEA-109,seasonal,Seasonal Source,15.09,23.21,16,14,2025-10-13,0,19564,2025-06-28 08:00:00,,2,23.21,0.0,card,46.42,16.24,,
203,Candle CAN-202,candles,Aurora Home,19.4,25.87,31,6,2026-01-12,0,2265,2025-06-28 08:45:00,,3,25.87,0.0,card,77.61,19.41,,
238,Candle CAN-237,candles,Aurora Home,13.83,18.44,8,9,2026-03-29,0,6087,2025-06-28 08:45:00,,3,18.44,0.0,card,55.32,13.83,,
476,Card CAR-025,cards,Paperhaus,3.69,6.71,2,7,2026-01-31,0,11008,2025-06-28 08:45:00,,3,6.71,0.0,card,20.13,9.06,,
470,Card CAR-019,cards,Paperhaus,2.85,5.18,38,11,2026-02-04,0,12333,2025-06-28 09:00:00,2,3,5.18,0.0,card,15.54,6.99,,
590,Card CAR-139,cards,Paperhaus,2.92,5.31,6,7,2026-01-12,0,14890,2025-06-28 09:00:00,2,3,5.31,0.0,cash,15.93,7.17,,
594,Card CAR-143,cards,Paperhaus,3.79,6.89,16,15,2025-06-26,0,15831,2025-06-28 09:00:00,2,3,6.89,0.0,card,20.67,9.3,,
620,Card CAR-169,cards,Paperhaus,4.38,7.97,33,7,2026-01-08,0,13706,2025-06-28 09:30:00,2,3,7.97,0.0,cash,23.91,10.77,,
714,Card CAR-263,cards,Paperhaus,4.28,7.78,31,14,2026-05-07,0,7908,2025-06-28 09:45:00,2,2,7.78,0.0,card,15.56,7.0,,
13,Candle CAN-012,candles,Aurora Home,17.2,22.93,4,5,2026-06-16,0,1392,2025-06-28 10:00:00,2,1,22.93,0.0,card,22.93,5.73,,
37,Candle CAN-036,candles,Aurora Home,17.48,23.31,23,7,2025-09-07,0,2223,2025-06-28 10:15:00,2,1,23.31,0.0,card,23.31,5.83,,
871,Furnitur FUR-120,furniture,Timberworks,48.09,80.15,0,9,2026-05-23,0,19094,2025-06-28 10:15:00,2,3,80.15,0.0,card,240.45,96.18,,
1021,Seasona SEA-120,seasonal,Seasonal Source,11.48,17.66,8,5,2025-12-01,0,20376,2025-06-28 10:15:00,2,2,17.66,0.0,card,35.32,12.36,,
639,Card CAR-188,cards,Paperhaus,2.86,5.2,34,12,2025-09-23,0,9017,2025-06-28 10:30:00,2,3,5.2,0.0,card,15.6,7.02,,
975,Seasona SEA-074,seasonal,Seasonal Source,11.65,17.93,27,8,2026-06-05,0,19332,2025-06-28 10:30:00,2,2,17.93,0.0,cash,35.86,12.56,,
70,Candle CAN-069,candles,Aurora Home,12.45,16.6,32,13,2026-02-20,0,1878,2025-06-28 11:00:00,1,2,16.6,0.0,cash,33.2,8.3,,
185,Candle CAN-184,candles,Aurora Home,18.48,24.64,35,8,2026-02-26,0,2527,2025-06-28 11:00:00,1,3,24.64,0.0,card,73.92,18.48,,
189,Candle CAN-188,candles,Aurora Home,17.23,22.98,35,13,2026-02-18,0,5508,2025-06-28 11:00:00,1,3,22.98,0.0,card,68.94,17.25,,
352,Ceramic CER-101,ceramics,Kiln & Co,22.32,49.6,1,14,2026-04-02,0,17689,2025-06-28 11:00:00,1,2,49.6,0.0,card,99.2,54.56,,
420,Ceramic CER-169,ceramics,Kiln & Co,24.25,53.89,28,5,2025-09-13,0,18019,2025-06-28 11:00:00,1,1,53.89,0.0,cash,53.89,29.64,,
452,Card CAR-001,cards,Paperhaus,3.05,5.55,7,12,2025-12-29,0,16633,2025-06-28 11:00:00,1,1,5.55,0.0,cash,5.55,2.5,,
492,Card CAR-041,cards,Paperhaus,4.37,7.94,15,12,2025-08-31,0,12539,2025-06-28 11:00:00,1,1,7.94,0.0,card,7.94,3.57,,
533,Card CAR-082,cards,Paperhaus,2.3,4.18,36,13,2025-07-17,0,12812,2025-06-28 11:00:00,1,2,4.18,0.0,card,8.36,3.76,,
564,Card CAR-113,cards,Paperhaus,2.97,5.4,18,6,2025-11-08,0,13777,2025-06-28 11:00:00,1,2,5.4,0.0,card,10.8,4.86,,
681,Card CAR-230,cards,Paperhaus,3.09,5.62,35,12,2025-12-31,0,13562,2025-06-28 11:00:00,1,2,5.62,0.0,card,11.24,5.06,,
739,Card CAR-288,cards,Paperhaus,3.18,5.78,29,15,2026-01-07,0,13432,2025-06-28 11:00:00,1,2,5.78,0.0,card,11.56,5.2,,
77,Candle CAN-076,candles,Aurora Home,14.39,19.19,19,12,2025-08-27,0,2045,2025-06-28 11:15:00,1,1,19.19,0.0,card,19.19,4.8,,
321,Ceramic CER-070,ceramics,Kiln & Co,16.21,36.02,0,15,2025-09-18,0,18496,2025-06-28 11:15:00,1,2,36.02,0.0,card,72.04,39.62,,
553,Card CAR-102,cards,Paperhaus,3.46,6.29,7,8,2026-06-14,0,11636,2025-06-28 11:15:00,1,1,6.29,0.0,cash,6.29,2.83,,
